"fdc_id","description","Calories","Carbohydrate","Protein","Fats","Sugars","sugar_was_estimated"
173874,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",410,2.92,17.4,1.86,0.75,FALSE
173875,"Frankfurter, meat and poultry, unheated",1157,5.02,9.72,24.18,2.75,FALSE
173876,"Pork sausage, link/patty, fully cooked, unheated",392,0.69,13.46,37.25,0.53,FALSE
173877,"Kielbasa, fully cooked, grilled",1410,5.03,12.45,29.68,2.39,FALSE
173878,"Kielbasa, fully cooked, pan-fried",333,4.78,12.36,29.43,2.38,FALSE
173879,"Kielbasa, fully cooked, unheated",325,3.72,10.84,29.63,2.05,FALSE
173880,"Sausage, chicken or turkey, Italian style,  lower sodium",183,14.25,21.43,4.46,0.81,FALSE
173881,"Ham, smoked, extra lean, low sodium",141,10.7,18.52,2.71,10.68,FALSE
173882,"Pork sausage, reduced sodium, cooked",271,8.13,9.41,22.35,6.1,TRUE
173883,"Sausage, pork, turkey, and beef, reduced sodium",1190,0.11,10.71,26.79,0.02,FALSE
173884,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS",372,73.2,12.4,6.6,4.5,FALSE
173885,"Cereals ready-to-eat, POST, COCOA PEBBLES",397,85.7,4.8,4.1,35.8,FALSE
173886,"Cereals ready-to-eat, QUAKER, QUAKER CRUNCHY BRAN",1385,83.68,6.37,4.06,20.66,FALSE
173887,"Cereals ready-to-eat, RALSTON CRISP RICE",1602,86.22,6.69,1.26,12.12,FALSE
173888,"Cereals ready-to-eat, POST Bran Flakes",1370,80.5,9.9,2.1,18.6,FALSE
173889,"Cereals ready-to-eat, POST, Honeycomb Cereal",1650,86.63,6.01,2.93,31.51,FALSE
173890,"Cereals ready-to-eat, QUAKER, KING VITAMAN",1594,83.85,6.41,3.44,20.27,FALSE
173891,"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain",1565,77.74,9.98,4.43,19.43,FALSE
173892,"Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey",1761,73.65,10.55,11.62,20.34,FALSE
173893,"Cereals ready-to-eat, RALSTON TASTEEOS",395,75.96,10.71,5.36,3.57,FALSE
173894,"Cereals ready-to-eat, POST, Honey Nut Shredded Wheat",373,83.6,8.5,2.9,20.7,FALSE
173895,"Cereals ready-to-eat, MALT-O-MEAL, CORN BURSTS",1611,90.59,3.32,0.35,46.88,FALSE
173896,"Cereals ready-to-eat, wheat germ, toasted, plain",382,49.6,29.1,10.7,7.8,FALSE
173897,"Cereals, QUAKER, corn grits, instant, plain, prepared (microwaved or boiling water added), without salt",309,15.95,1.58,0.49,0.1,FALSE
173898,"Cereals, QUAKER, corn grits, instant, cheddar cheese flavor, dry",1519,72.96,8.98,5.46,2.76,FALSE
173899,"Cereals, QUAKER, Instant Grits, Country Bacon flavor, dry",1421,75.39,9.93,1.73,0.38,FALSE
173900,"Cereals, CREAM OF RICE, dry",370,82.4,6.3,0.5,0.3,FALSE
173901,"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry",1548,76.5,10.5,1.5,0.2,FALSE
173902,"Cereals, CREAM OF WHEAT, instant, prepared with water, without salt",62,13.08,1.84,0.24,0.07,FALSE
173903,"Cereals, MALT-O-MEAL, original, plain, dry",365,77.25,11.8,0.7,15.45,TRUE
173904,"Cereals, oats, regular and quick, not fortified, dry",1586,67.7,13.15,6.52,0.99,FALSE
173905,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",71,12,2.54,1.52,0.27,FALSE
173906,"Cereals, oats, instant, fortified, with cinnamon and spice, prepared with water",96,18.95,2.37,1.21,6.31,FALSE
173907,"Cereals, QUAKER, Instant Oatmeal, maple and brown sugar, dry",1540,76.91,9.2,4.63,30.02,FALSE
173908,"Cereals, oats, instant, fortified, with raisins and spice, prepared with water",369,17.91,1.98,0.95,8.71,FALSE
173909,"Cereals ready-to-eat, MALT-O-MEAL, MARSHMALLOW MATEYS",387,82.77,6.94,3.53,40.91,FALSE
173910,"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",1410,78.96,11.37,2.01,0.94,FALSE
173911,"Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size",1469,81.4,11.8,2.1,0.9,FALSE
173912,"Cereals ready-to-eat, rice, puffed, fortified",1682,89.8,6.3,0.5,17.96,TRUE
173913,"Cereals ready-to-eat, wheat, puffed, fortified",364,79.6,14.7,1.2,15.92,TRUE
173914,"Cereals, CREAM OF RICE, cooked with water, with salt",52,11.5,0.9,0.1,0.04,FALSE
173915,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, with salt",50,10.66,1.46,0.21,0.03,FALSE
173916,"Cereals, farina, unenriched, dry",1544,78,10.6,0.5,15.6,TRUE
173917,"Cereals, farina, enriched, cooked with water, with salt",53,10.92,1.82,0.34,0.76,FALSE
173918,"Cereals ready-to-eat, POST, Shredded Wheat, lightly frosted, spoon-size",1473,83.8,7.8,1.9,22.3,FALSE
173919,"Cereals ready-to-eat, POST SELECTS Blueberry Morning",395,81.6,6.5,5.3,29.2,FALSE
173920,"Cereals, oats, instant, fortified, maple and brown sugar, dry",386,76.67,9.25,4.73,30.28,FALSE
173921,"Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",376,80.1,7.63,5.61,21.53,FALSE
173922,"Cereals, QUAKER, Weight Control Instant Oatmeal, maple and brown sugar",361,64.25,16.37,6.2,1.25,FALSE
173923,"Cereals, QUAKER, Weight Control Instant Oatmeal, banana bread",361,64.42,16.5,6.16,1.29,FALSE
173924,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, peach almond, dry",387,68.61,10.1,9.84,24.85,FALSE
173925,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, cherry pistachio, dry",1649,66.73,12.02,11.02,26.34,FALSE
173926,"Cereals, QUAKER, Instant Oatmeal, weight control, cinnamon",1510,64.21,16.5,6.28,1.27,FALSE
173927,"Cereals ready-to-eat, MOM'S BEST, Sweetened WHEAT-FULS",373,80.91,8.18,1.83,20.29,FALSE
173928,"Apples, raw, without skin, cooked, boiled",222,13.64,0.26,0.36,11.01,FALSE
173929,"Apples, raw, without skin, cooked, microwave",234,14.41,0.28,0.42,11.61,FALSE
173930,"Apples, canned, sweetened, sliced, drained, heated",280,16.84,0.18,0.43,14.84,FALSE
173931,"Apples, dehydrated (low moisture), sulfured, uncooked",1448,93.53,1.32,0.58,81.13,FALSE
173932,"Apples, frozen, unsweetened, heated (Includes foods for USDA's Food Distribution Program)",47,12,0.29,0.33,4.8,TRUE
173933,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid",46,11.3,0.1,0.13,9.62,FALSE
173934,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",695,41,0.51,0.37,38.83,FALSE
173935,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid",47,11.54,0.14,0.1,10.93,FALSE
173936,"Apricots, canned, water pack, without skin, solids and liquids",22,5.48,0.69,0.03,4.11,TRUE
173937,"Apricots, canned, juice pack, with skin, solids and liquids",48,12.34,0.63,0.04,10.74,FALSE
173938,"Apricots, canned, extra light syrup pack, with skin, solids and liquids (Includes foods for USDA's Food Distribution Program)",205,12.5,0.6,0.1,5,TRUE
173939,"Apricots, canned, light syrup pack, with skin, solids and liquids",264,16.49,0.53,0.05,14.89,FALSE
173940,"Apricots, dehydrated (low-moisture), sulfured, stewed",527,32.62,1.93,0.24,6.52,TRUE
173941,"Apricots, dried, sulfured, uncooked",241,62.64,3.39,0.51,53.44,FALSE
173942,"Apricots, dried, sulfured, stewed, without added sugar",357,22.15,1.2,0.18,19.57,FALSE
173943,"Apricots, dried, sulfured, stewed, with added sugar",113,29.26,1.17,0.15,11.7,TRUE
173944,"Bananas, raw",89,22.84,1.09,0.33,12.23,FALSE
173945,"Bananas, dehydrated, or banana powder",346,88.28,3.89,1.81,47.3,FALSE
173946,"Blackberries, raw",181,9.61,1.39,0.49,4.88,FALSE
173947,"Blackberry juice, canned",158,7.8,0.3,0.6,7.7,FALSE
173948,"Blueberries, canned, heavy syrup, solids and liquids",368,22.06,0.65,0.33,20.46,FALSE
173949,"Blueberries, wild, frozen (Includes foods for USDA's Food Distribution Program)",57,13.85,0,0.16,5.54,TRUE
173950,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",213,12.17,0.42,0.64,8.45,FALSE
173951,"Blueberries, frozen, sweetened",85,21.95,0.4,0.13,19.72,FALSE
173952,"Carissa, (natal-plum), raw",62,13.63,0.5,1.3,5.45,TRUE
173953,"Cherimoya, raw",313,17.71,1.57,0.68,12.87,FALSE
173954,"Cherries, sour, red, raw",209,12.18,1,0.3,8.49,FALSE
173955,"Cherries, sour, red, canned, water pack, solids and liquids",36,8.94,0.77,0.1,7.6,FALSE
173956,"Cherries, sour, red, canned, light syrup pack, solids and liquids",314,19.3,0.74,0.1,7.72,TRUE
173957,"Cherries, sweet, canned, water pack, solids and liquids",192,11.76,0.77,0.13,10.26,FALSE
173958,"Cherries, sweet, canned, juice pack, solids and liquids",54,13.81,0.91,0.02,12.31,FALSE
173959,"Cherries, sweet, canned, light syrup pack, solids and liquids",280,17.29,0.61,0.15,15.79,FALSE
173960,"Cherries, sweet, canned, pitted, heavy syrup pack, solids and liquids",347,21.27,0.6,0.15,16.18,FALSE
173961,"Cranberry sauce, canned, sweetened",667,40.4,0.9,0.15,31.75,FALSE
173962,"Cranberry-orange relish, canned",745,46.2,0.3,0.1,9.24,TRUE
173963,"Currants, european black, raw",63,15.38,1.4,0.41,6.15,TRUE
173964,"Currants, red and white, raw",56,13.8,1.4,0.2,7.37,FALSE
173965,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean only, raw",138,0,20.85,6.11,0,FALSE
173966,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",801,0,20.19,12.3,0,FALSE
173967,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 9, raw",639,0.97,5.54,68.07,0.97,TRUE
173968,"Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 9, raw",2622,0,5.16,67.33,0,FALSE
173969,"Beef, Australian, imported, grass-fed, loin, tenderloin steak/roast, boneless, separable lean and fat, raw",631,0.01,20.53,7.63,0.01,TRUE
173970,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean only, raw",548,0,21.79,4.87,0,FALSE
173971,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw",130,0,21.4,4.93,0,FALSE
173972,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean only, raw",129,0,22.41,4.43,0,FALSE
173973,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",237,0.57,18.87,17.73,0.57,TRUE
173974,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",931,0.2,20.15,15.69,0.2,TRUE
173975,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean and fat, raw",217,0.11,19.8,15.21,0.11,TRUE
173976,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean and fat, raw",140,0.01,21.13,6.16,0.01,TRUE
173977,"Beef, Australian, imported, grass-fed, round, top round cap-off steak/roast, boneless, separable lean and fat, raw",538,0,22.24,4.4,0,FALSE
173978,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",289,0.12,17.67,24.2,0.12,TRUE
173979,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, separable lean and fat, Aust. marble score 9, raw",1640,0.14,14.58,36.98,0.14,TRUE
173980,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",531,0,23.49,3.66,0,FALSE
173981,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",120,0,23.49,2.85,0,FALSE
173982,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",125,0,23.45,3.5,0,FALSE
173983,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",536,0,23.46,3.81,0,FALSE
173984,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",124,0,23.26,3.48,0,FALSE
173985,"Beef, round, eye of round steak, boneless separable lean and fat, trimmed to 0"" fat, choice, raw",533,0,23.24,3.83,0,FALSE
173986,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",501,0,23.3,2.95,0,FALSE
173987,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",149,0,21.67,6.93,0,FALSE
173988,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",147,0,21.72,6.67,0,FALSE
173989,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",150,0,21.57,7.1,0,FALSE
173990,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",142,0,21.95,6.02,0,FALSE
173991,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",183,0,27.31,8.14,0,FALSE
173992,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",157,0,30.97,3.72,0,FALSE
173993,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",159,0,29.66,4.47,0,FALSE
173994,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",680,0,29.79,4.83,0,FALSE
173995,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",154,0,29.47,3.98,0,FALSE
173996,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",124,0,23.59,3.26,0,FALSE
173997,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",487,0,23.59,2.45,0,FALSE
173998,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",121,0,23.37,3.04,0,FALSE
173999,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",124,0,23.35,3.38,0,FALSE
174000,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",143,0,21.78,6.16,0,FALSE
174001,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",563,0,22.16,5.1,0,FALSE
174002,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",143,0,23.07,5.67,0,FALSE
174003,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",622,0,22.93,6.34,0,FALSE
174004,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",177,0,27.51,7.49,0,FALSE
174005,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",766,0,27.48,8.13,0,FALSE
174006,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",169,0,27.55,6.54,0,FALSE
174007,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",162,0,30.09,3.77,0,FALSE
174008,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",623,0,29.52,3.43,0,FALSE
174009,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",565,0,23.3,4.66,0,FALSE
174010,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",622,0,22.93,6.34,0,FALSE
174011,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",600,0,23.07,5.67,0,FALSE
174012,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, choice, raw",142,0,22.01,6.05,0,FALSE
174013,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",850,0,28.73,9.16,0,FALSE
174014,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, raw",738,0,21.34,10.08,0,FALSE
174015,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, raw",151,0,21.55,7.24,0,FALSE
174016,"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",159,0,25.9,5.42,0,FALSE
174017,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",850,0,26.13,10.16,0,FALSE
174018,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, raw",129,0,19.63,5.02,0,FALSE
174019,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",718,0,26.82,6.34,0,FALSE
174020,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA select, cooked, broiled",159,0,26.08,5.24,0,FALSE
174021,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",948,0,25.77,12.93,0,FALSE
174022,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",200,0,25.67,9.99,0,FALSE
174023,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",216,0,24.61,12.26,0,FALSE
174024,"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",1108,0,29.97,15.18,0,FALSE
174025,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",671,0,25.87,5.52,0,FALSE
174026,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",902,0,25.73,11.73,0,FALSE
174027,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",207,0,25.7,10.84,0,FALSE
174028,"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",807,0,29.17,7.58,0,FALSE
174029,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",174,0,27.31,6.37,0,FALSE
174030,"Beef, ground, 90% lean meat / 10% fat, raw",735,0,20,10,0,FALSE
174031,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",910,0,26.11,11.75,0,FALSE
174032,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",1045,0,25.93,15.41,0,FALSE
174033,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",969,0,24.62,14.02,0,FALSE
174034,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",256,0,27.73,15.3,0,FALSE
174035,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",1005,0,25.93,14.36,0,FALSE
174036,"Beef, ground, 80% lean meat / 20% fat, raw",1062,0,17.17,20,0,FALSE
174037,"Beef, ground, 75% lean meat / 25% fat, raw",1225,0,15.76,25,0,FALSE
174038,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",279,0,25.56,18.87,0,FALSE
174039,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",248,0,23.45,16.44,0,FALSE
174040,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",277,0,26.28,18.21,0,FALSE
174041,"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",558,0,23.07,3.88,0,FALSE
174042,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",786,0,30.87,6.22,0,FALSE
174043,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",812,0,29.07,7.76,0,FALSE
174044,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",711,0,29.34,4.96,0,FALSE
174045,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, braised",205,0,34.46,6.43,0,FALSE
174046,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",534,0,22.19,4.31,0,FALSE
174047,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",819,0,33.15,6,0,FALSE
174048,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",530,0,21.57,3.84,0,FALSE
174049,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",517,0,22.6,3,0,FALSE
174050,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",214,0,34.66,7.36,0,FALSE
174051,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",553,0,22.11,4.19,0,FALSE
174052,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",163,0,28,5.72,0,FALSE
174053,"Beef, round, bottom round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised",216,0,34.34,7.73,0,FALSE
